customer_id,customer_segment,payment_method,error_code,hist_payment_count,hist_success_rate,amount,amount_relative,retry_count,hour,day_of_week,retry_success,payment_update_success
cus_0823,standard,card,suspected_fraud,29,0.0,8085.96361002127,1.1149679296195467,1,2,3,0,0
cus_3257,high_value,card,customer_dispute,43,0.7906976744186046,3765.5087735542925,0.9749917309000995,3,17,0,0,0
cus_2355,new,netbanking,insufficient_funds,27,0.1111111111111111,11867.389823627202,1.555836243993557,0,14,1,1,0
cus_0377,standard,card,customer_dispute,22,0.5,3780.3424386091015,0.8662961482759526,3,18,5,0,1
cus_0647,high_value,upi,suspected_fraud,43,0.3488372093023256,6910.666841438389,1.3747356959780794,1,14,5,0,0
cus_0077,standard,upi,suspected_fraud,10,0.1,4555.199705821811,1.0183484366646225,4,9,5,0,0
cus_3743,standard,card,network_error,30,0.1,3324.55698515148,1.3578840385261084,4,9,5,0,0
cus_3243,standard,card,suspected_fraud,43,0.06976744186046512,14746.040739380967,1.617758231200955,2,7,4,0,0
cus_1558,high_value,upi,expired_card,40,0.15,13289.810953937234,1.4695109133357842,2,14,0,0,1
cus_0739,standard,upi,network_error,11,0.2727272727272727,1843.7292646010806,1.3091116384766317,2,16,4,0,0
cus_2106,standard,upi,customer_dispute,7,1.0,6850.115039201942,0.7111355225088241,1,21,5,0,0
cus_4566,standard,card,network_error,0,0.0,6398.030821836694,1.182179041600812,2,18,3,0,0
cus_0888,high_value,card,network_error,1,1.0,7622.445250654017,0.832050800110985,0,20,6,0,0
cus_3345,new,card,insufficient_funds,2,0.5,6714.624925175339,0.6741807210876642,1,17,1,1,0
cus_4426,standard,netbanking,expired_card,26,0.7692307692307693,1333.1299102823916,1.2340205566844218,3,8,0,0,1
cus_3643,new,upi,insufficient_funds,43,0.5348837209302325,10797.950240355452,1.9667637941780702,2,1,3,1,0
cus_3726,new,netbanking,expired_card,41,0.975609756097561,3198.4658571836662,0.5320361821045559,2,7,1,0,1
cus_4541,new,netbanking,expired_card,14,0.35714285714285715,13070.330017835406,1.682965631416414,4,0,2,0,1
cus_1065,high_value,upi,expired_card,7,0.0,1457.3420453042302,1.0373634188247993,1,18,2,0,1
cus_1039,high_value,upi,suspected_fraud,7,0.14285714285714285,8026.4531034005995,1.6670255589713041,4,18,0,0,0
cus_0356,high_value,netbanking,suspected_fraud,19,0.7368421052631579,3536.8100177236647,0.5467259592655158,3,12,3,0,0
cus_3634,new,card,customer_dispute,38,0.23684210526315788,684.6248808567449,0.9125239993369298,4,17,5,0,0
cus_4347,standard,upi,suspected_fraud,38,0.7105263157894737,1679.7811351589266,1.5526691278190992,4,23,6,0,0
cus_1872,standard,upi,network_error,25,0.52,7094.846068457125,0.9688225249956993,2,21,2,0,1
cus_3886,new,card,insufficient_funds,5,0.6,1698.2333741565933,1.6081939977330735,1,17,0,0,1
cus_2701,high_value,card,network_error,22,0.9545454545454546,10682.905217011014,1.1344052836458252,0,9,4,1,1
cus_4157,new,card,network_error,14,0.9285714285714286,2071.0384140877586,1.7680601279020176,2,3,6,1,1
cus_3516,high_value,netbanking,suspected_fraud,43,0.9534883720930233,7932.12847617484,1.4134923733295979,2,0,1,0,0
cus_2784,standard,card,expired_card,9,1.0,3993.556564938105,0.6043781318725047,0,2,5,0,1
cus_3717,standard,card,customer_dispute,19,0.5263157894736842,10528.239705086367,1.3513903349215959,0,1,1,0,0
cus_0669,standard,upi,network_error,31,0.9032258064516129,3458.429470871377,0.8233534480066202,4,3,2,0,0
cus_4859,standard,netbanking,customer_dispute,2,0.0,5614.287139128172,1.3989874354166756,0,6,2,0,0
cus_2094,standard,upi,insufficient_funds,0,0.0,5723.084632713296,0.7635422028137635,3,17,5,1,0
cus_2902,new,upi,insufficient_funds,27,0.0,2869.058282337675,0.6167939178136363,2,18,3,0,0
cus_3422,standard,card,network_error,1,1.0,3461.526247043835,1.9214214639901213,3,22,2,0,0
cus_1994,standard,netbanking,network_error,33,0.15151515151515152,3879.1119598193245,0.965411842753792,2,7,2,0,1
cus_0935,high_value,netbanking,expired_card,49,0.4489795918367347,6927.691853751886,1.9373350234957254,1,7,0,0,1
cus_4935,new,netbanking,insufficient_funds,11,0.9090909090909091,8144.896369234387,1.6316687378704786,4,14,5,0,0
cus_2648,high_value,upi,expired_card,28,0.07142857142857142,6862.503581339953,1.447077680038144,2,18,0,0,1
cus_3783,standard,card,insufficient_funds,23,0.391304347826087,1544.2303008514373,1.7963750508878586,0,19,4,1,0
cus_4541,high_value,card,network_error,36,0.3333333333333333,3983.874636494105,1.2134435419146041,1,1,3,1,0
cus_2814,high_value,card,suspected_fraud,41,0.2682926829268293,761.2093784282486,1.5614325564849183,3,16,4,0,0
cus_2318,standard,upi,customer_dispute,43,0.8837209302325582,894.437322330538,1.4463298616629692,2,2,2,0,0
cus_2328,standard,netbanking,suspected_fraud,9,0.5555555555555556,1356.1493809473836,1.4954181590090883,2,9,5,0,0
cus_4875,high_value,card,customer_dispute,35,0.6857142857142857,6423.444016816225,0.9927148313803759,1,21,5,0,0
cus_4313,new,netbanking,network_error,32,0.71875,270.1883718355724,0.9632991050958213,1,10,6,0,1
cus_1127,new,card,customer_dispute,50,0.12,6713.465201700636,1.3096561376205065,4,1,5,0,0
cus_1074,high_value,upi,expired_card,10,0.2,13800.3907843562,1.6566467205964825,1,23,3,0,1
cus_1946,standard,netbanking,customer_dispute,48,0.9791666666666666,6688.574360254705,0.8510044165031367,1,9,6,0,0
cus_1590,standard,netbanking,suspected_fraud,28,0.5,12866.411130179327,1.667186055874889,4,16,3,0,0
cus_4954,new,upi,insufficient_funds,41,0.7317073170731707,11658.35190493854,1.3318111181366468,0,22,6,0,1
cus_0688,new,upi,network_error,32,0.28125,5309.27947033668,0.6375703544886401,1,14,2,0,0
cus_3248,high_value,upi,expired_card,24,0.08333333333333333,2066.978705805172,0.542281318292225,0,22,5,0,1
cus_0314,standard,upi,expired_card,48,0.9375,6751.088940563345,1.4230223857453226,0,0,2,1,1
cus_4988,high_value,upi,insufficient_funds,49,0.3673469387755102,1674.5939887822651,0.6827725177379262,1,13,5,0,0
cus_0909,standard,netbanking,suspected_fraud,1,0.0,6758.468965450053,0.9369079816628868,0,19,2,0,0
cus_0702,high_value,upi,insufficient_funds,33,0.9696969696969697,9947.014338024259,1.2614338832440073,0,12,6,1,0
cus_3059,standard,netbanking,insufficient_funds,22,0.09090909090909091,5619.603883714257,1.5994115321759628,0,18,5,0,1
cus_2887,high_value,upi,expired_card,49,0.8775510204081632,7252.134236669967,1.5430838779940959,1,4,0,0,0
cus_0303,standard,card,insufficient_funds,50,0.24,8633.345167465508,0.973393730074588,2,16,3,0,0
cus_2076,new,netbanking,expired_card,18,0.6111111111111112,4936.779773520974,0.5717060513697371,2,8,0,0,1
cus_3277,high_value,upi,network_error,21,0.23809523809523808,6246.89426283211,1.246285088740441,4,8,6,0,0
cus_3528,high_value,card,suspected_fraud,18,0.5555555555555556,1106.659488013772,0.9918798580123398,2,9,3,0,0
cus_3637,standard,upi,insufficient_funds,46,0.4782608695652174,7129.9995446054945,1.1524107561397035,0,2,5,0,0
cus_1311,new,card,suspected_fraud,43,0.6511627906976745,267.08370996263073,0.6008500445931633,2,11,3,0,0
cus_1257,high_value,upi,customer_dispute,23,0.6086956521739131,10416.925738696344,1.3608826675008436,4,11,3,0,0
cus_0930,new,netbanking,expired_card,31,0.7741935483870968,6187.257725476836,0.6766414932360127,2,22,3,0,1
cus_4024,new,card,expired_card,4,0.75,2840.69709010313,1.5700548415457218,0,21,6,0,1
cus_0532,high_value,netbanking,customer_dispute,19,0.2631578947368421,13514.71189470607,1.8909866850847665,1,11,4,0,0
cus_1138,new,upi,insufficient_funds,23,0.7391304347826086,6925.04819756786,1.2011087589375122,4,4,4,0,1
cus_3262,high_value,netbanking,network_error,33,0.7878787878787878,13385.125097856395,1.735009099262586,0,4,2,0,0
cus_4239,standard,card,suspected_fraud,40,0.925,3706.6516354014298,1.9493969209011601,3,16,6,0,1
cus_1254,standard,card,expired_card,20,0.35,6738.731506771346,1.9113560823973024,2,2,2,0,0
cus_2249,new,netbanking,customer_dispute,39,0.8717948717948718,1497.9322755180103,1.461481140948488,4,18,1,0,0
cus_4958,standard,netbanking,insufficient_funds,1,0.0,804.3043918599523,1.46218060073654,4,8,5,1,0
cus_0249,standard,netbanking,suspected_fraud,18,0.5,8332.286691836307,1.7070322313235993,3,9,3,0,1
cus_3602,standard,upi,network_error,13,0.38461538461538464,5915.881685871385,0.9688737488703997,2,23,6,0,0
cus_3036,high_value,netbanking,insufficient_funds,20,0.35,4251.967707129782,0.9012075116812738,1,4,0,1,0
cus_3426,new,card,customer_dispute,36,0.5555555555555556,1462.772222533186,0.7390136178389065,4,14,3,0,0
cus_0738,standard,netbanking,network_error,15,0.4,3366.360939137805,0.572987199394484,2,15,4,0,0
cus_3856,standard,netbanking,insufficient_funds,6,0.5,1278.6680285921625,0.8967093496863698,2,12,2,1,1
cus_4603,new,upi,suspected_fraud,18,0.1111111111111111,4613.78904465205,1.175531570960627,4,8,6,0,0
cus_0974,new,card,network_error,23,0.43478260869565216,5894.719652941945,1.048409559819458,1,6,4,0,0
cus_0372,new,card,customer_dispute,30,0.5333333333333333,6517.286168659242,1.4093907836057062,4,4,2,0,0
cus_3220,high_value,netbanking,customer_dispute,37,0.5675675675675675,6477.662486345914,1.2645711511262487,3,22,4,0,0
cus_3018,standard,netbanking,insufficient_funds,26,0.6923076923076923,5814.301469579146,1.8481506562827996,0,19,3,1,0
cus_4739,high_value,card,insufficient_funds,37,0.8108108108108109,2581.1458945797935,1.4435378617180454,4,12,1,0,0
cus_4691,high_value,card,expired_card,1,1.0,2330.9097661220835,0.7271468871790181,1,13,4,0,0
cus_0511,high_value,card,suspected_fraud,13,0.6153846153846154,4954.888432400464,1.4933401995715239,4,12,2,0,0
cus_4368,standard,netbanking,customer_dispute,43,1.0,9961.696249671844,1.5399699650447314,4,15,1,0,0
cus_2446,new,upi,customer_dispute,45,0.28888888888888886,8552.350243158666,1.2335046192672932,3,11,4,0,0
cus_2241,standard,card,suspected_fraud,43,0.7906976744186046,7603.10496100352,1.9702408059820433,2,4,2,0,0
cus_0648,standard,upi,customer_dispute,47,0.6382978723404256,3864.4129783001276,1.7419275552620506,2,17,5,0,0
cus_4808,new,card,insufficient_funds,42,0.7857142857142857,1982.28758808976,0.8492548397089291,0,13,2,0,0
cus_1127,new,netbanking,expired_card,26,0.7692307692307693,17006.946677709217,1.8175994322713422,3,20,1,0,1
cus_2339,high_value,card,insufficient_funds,41,0.8780487804878049,3857.6312452264056,1.6080297834029533,0,5,3,0,1
cus_0298,standard,upi,expired_card,47,0.3829787234042553,4511.923917231182,0.5139007527201497,4,19,0,0,1
cus_3723,high_value,netbanking,suspected_fraud,31,0.25806451612903225,10247.906276107586,1.2020311535094352,1,3,2,0,0
cus_2108,high_value,card,insufficient_funds,47,0.44680851063829785,10716.865134969248,1.3516718336314089,1,5,4,0,0
cus_3504,high_value,upi,insufficient_funds,25,0.84,2059.9355197262516,1.972527788660808,3,10,1,1,0
cus_3660,standard,upi,customer_dispute,37,0.972972972972973,315.6683254311699,1.480525050605298,1,1,5,0,0
cus_3322,high_value,netbanking,customer_dispute,44,0.1590909090909091,12274.516596020347,1.9109534356188504,2,19,1,0,0
cus_1255,standard,netbanking,suspected_fraud,23,0.5652173913043478,13176.356402988325,1.8691953324246564,4,21,6,0,0
cus_4881,new,netbanking,network_error,33,0.696969696969697,1175.571010426873,1.3462530834102122,0,17,4,1,0
cus_1348,standard,netbanking,network_error,7,0.42857142857142855,8876.24397174255,1.2332419502467844,4,14,6,0,1
cus_3404,standard,netbanking,insufficient_funds,35,0.8285714285714286,6505.224618834883,0.9622543460497268,0,12,2,0,0
cus_4738,new,card,network_error,22,1.0,1456.0008867515303,1.99118549071538,0,15,0,1,1
cus_1110,high_value,netbanking,network_error,23,0.5217391304347826,8516.524545408194,1.875672615022592,3,12,0,0,0
cus_4418,new,netbanking,customer_dispute,7,0.2857142857142857,10818.718217689006,1.089587947676061,1,23,1,0,0
cus_2445,standard,netbanking,suspected_fraud,27,0.6296296296296297,3255.3948416564986,0.8444961001818481,3,11,1,0,0
cus_0925,new,netbanking,network_error,39,0.02564102564102564,1491.8823770276126,0.600936354334243,4,1,3,0,0
cus_0399,new,netbanking,insufficient_funds,25,0.56,1998.653252806031,0.82590381526633,0,4,4,0,0
cus_4720,standard,netbanking,suspected_fraud,49,0.8775510204081632,7015.618914005445,0.8553560521650809,1,21,4,0,0
cus_0500,high_value,netbanking,expired_card,40,0.675,3195.4926754109915,0.5703261454286825,2,20,5,0,1
cus_3411,standard,card,customer_dispute,24,0.20833333333333334,9160.256278283741,1.21027823061833,1,9,6,0,0
cus_0473,high_value,upi,network_error,35,0.9428571428571428,1233.7865582834563,0.8642877741343786,1,10,5,1,0
cus_3040,new,netbanking,expired_card,3,0.6666666666666666,5396.127142950659,1.4074541695742537,0,2,1,0,1
cus_4579,new,upi,expired_card,21,0.42857142857142855,5007.466569503568,0.5230005593427393,1,23,0,0,0
cus_1988,high_value,netbanking,expired_card,25,0.28,9257.075137677264,1.6632708230956554,3,14,4,0,1
cus_2947,high_value,upi,network_error,6,1.0,11819.636228878799,1.2042356330338375,2,6,2,0,1
cus_1813,high_value,card,insufficient_funds,16,0.8125,2400.657962402654,0.7942876740902507,1,12,4,0,0
cus_2766,standard,upi,network_error,29,0.1724137931034483,7562.313041152328,1.0282642524979901,1,23,4,0,0
cus_4442,high_value,card,suspected_fraud,2,0.0,14208.015883876029,1.5023233150897293,0,13,1,0,0
cus_1238,new,card,suspected_fraud,29,0.3793103448275862,1017.3663000950728,1.4565928876409835,4,15,5,0,1
cus_4520,standard,card,insufficient_funds,33,0.5151515151515151,5025.717984435244,0.9300328047999283,4,22,5,0,0
cus_1469,new,card,suspected_fraud,9,0.3333333333333333,2579.532215790659,1.2896839781003244,2,8,6,0,0
cus_3327,standard,netbanking,expired_card,44,0.3181818181818182,5347.78850147108,1.7420931180700707,0,20,6,0,1
cus_3321,standard,upi,suspected_fraud,30,0.03333333333333333,9953.228902324236,1.5542677250286592,0,15,6,0,0
cus_4636,new,netbanking,insufficient_funds,14,0.21428571428571427,13880.656201237322,1.5384315686772128,4,15,2,1,1
cus_2297,high_value,netbanking,insufficient_funds,11,0.45454545454545453,206.7502556508597,0.8107371731143754,1,22,6,1,1
cus_1331,high_value,card,suspected_fraud,24,0.875,8954.016603840775,0.9975947594327428,1,22,5,1,0
cus_2834,new,card,network_error,14,0.9285714285714286,1200.2230529874282,1.407753114800963,4,19,3,0,1
cus_2240,standard,upi,expired_card,22,0.7727272727272727,10808.928754612974,1.147771919359317,4,21,3,0,1
cus_2019,high_value,card,insufficient_funds,17,0.23529411764705882,6472.0762881234,1.675835422805334,1,23,3,1,1
cus_0043,standard,upi,customer_dispute,48,0.3541666666666667,701.669199464601,0.6309458485326742,3,14,4,0,0
cus_0216,new,upi,suspected_fraud,5,0.8,5940.231021842892,0.986645495858619,3,0,2,0,0
cus_4584,new,netbanking,suspected_fraud,10,1.0,2740.433245458581,0.7082600884391251,2,8,3,0,1
cus_2261,standard,upi,network_error,50,0.08,7042.787236499678,1.9163334434470913,3,19,4,0,1
cus_2496,new,upi,customer_dispute,39,0.6153846153846154,8014.51429293482,0.9943125744188903,2,13,6,0,0
cus_4870,new,upi,customer_dispute,38,0.3157894736842105,3711.3300716354092,0.7664559069787109,3,10,2,0,0
cus_4718,new,upi,network_error,17,0.7058823529411765,7048.88902296392,1.8981007288826686,1,18,4,1,0
cus_0221,high_value,upi,expired_card,28,0.8928571428571429,4593.406173502659,1.5392529189865143,3,21,3,0,1
cus_2070,high_value,card,network_error,50,0.48,1652.9004965319325,1.9860509216554523,3,18,3,0,0
cus_3427,high_value,card,customer_dispute,44,0.7727272727272727,11189.965918129883,1.8716018730958768,0,7,5,0,0
cus_0363,high_value,netbanking,network_error,48,0.4375,11067.983772067979,1.1456833158352735,0,3,2,1,0
cus_4572,high_value,netbanking,suspected_fraud,14,0.5,4543.9803025529445,1.1945948128291468,4,22,4,0,0
cus_3955,new,upi,network_error,5,0.0,13288.306142293606,1.595226084534174,2,9,2,0,1
cus_3957,standard,upi,insufficient_funds,28,0.8214285714285714,6846.550024410853,0.9783642113265507,2,1,6,0,1
cus_2811,high_value,card,expired_card,47,0.3191489361702128,6915.974165429393,1.32786543473753,2,17,3,0,1
cus_3319,high_value,card,expired_card,40,0.675,6450.454022877817,1.6060825543192059,1,14,4,0,1
cus_1760,new,upi,insufficient_funds,36,0.16666666666666666,10462.343853841192,1.305333515855966,2,10,1,1,0
cus_4010,high_value,netbanking,customer_dispute,38,0.631578947368421,8492.815131963747,1.3805070718478267,2,11,6,0,0
cus_2437,high_value,netbanking,insufficient_funds,43,0.18604651162790697,2745.611365011463,0.857859089658186,0,5,2,0,0
cus_3427,high_value,card,suspected_fraud,24,0.5416666666666666,2817.8007544554102,1.4532524630879529,1,17,1,0,0
cus_2578,standard,netbanking,insufficient_funds,22,0.0,3882.314386137776,0.7926927374513737,3,17,4,0,0
cus_4029,standard,netbanking,network_error,31,0.3225806451612903,501.73512012809135,0.5462910584645072,1,9,0,0,0
cus_1378,standard,netbanking,network_error,35,0.9142857142857143,819.5277371387315,0.6713099770384532,4,11,4,0,1
cus_3616,high_value,card,network_error,6,0.8333333333333334,13533.049785011524,1.6270182421155082,2,1,3,1,0
cus_0713,standard,card,expired_card,13,0.9230769230769231,11353.015419792342,1.5337003806676437,4,20,3,0,1
cus_1693,new,card,suspected_fraud,22,0.7727272727272727,3771.0666632257403,1.308152819071457,2,22,2,0,0
cus_4215,high_value,card,expired_card,48,0.5416666666666666,18287.97762941372,1.9887293384670117,1,22,6,0,1
cus_2639,new,netbanking,network_error,31,0.2903225806451613,5252.75147796049,0.9030757281312288,3,12,3,0,0
cus_0763,standard,netbanking,customer_dispute,44,0.5227272727272727,5669.338906859732,1.232066720656558,4,0,6,0,0
cus_3756,high_value,netbanking,customer_dispute,4,1.0,7881.758300880509,1.9521928701137352,1,15,2,0,0
cus_4484,high_value,card,suspected_fraud,31,0.6774193548387096,14711.76248430616,1.6433810336337529,0,3,5,0,0
cus_1018,new,upi,network_error,0,0.0,3223.586820102836,1.5328878228672655,1,20,2,1,0
cus_2245,new,netbanking,customer_dispute,16,0.125,7016.873273062399,1.8557004032534867,1,1,3,0,0
cus_1919,standard,netbanking,insufficient_funds,45,0.13333333333333333,134.58986929139277,1.215210062391371,1,18,1,1,0
cus_0067,high_value,upi,insufficient_funds,27,0.8148148148148148,853.9131119422025,0.6062424581007682,3,2,5,0,1
cus_3012,standard,card,network_error,49,0.9795918367346939,12806.688643835947,1.4623642227754758,1,2,4,0,0
cus_1345,standard,upi,expired_card,40,0.225,13111.749178263091,1.4241140189010593,3,6,0,0,1
